States,ItemLabels,Jan 2016,Feb 2016,Mar 2016,Apr 2016,May 2016,Jun 2016,Jul 2016,Aug 2016,Sep 2016,Oct 2016,Nov 2016,Dec 2016,Jan 2017,Feb 2017,Mar 2017,Apr 2017,May 2017,Jun 2017,Jul 2017,Aug 2017,Sep 2017,Oct 2017,Nov 2017,Dec 2017,Jan 2018,Feb 2018,Mar 2018,Apr 2018,May 2018,Jun 2018,Jul 2018,Aug 2018,Sep 2018,Oct 2018,Nov 2018,Dec 2018,Jan 2019,Feb 2019,Mar 2019,Apr 2019,May 2019,Jun 2019,Jul 2019,Aug 2019,Sep 2019
ABUJA,"Evaporated tinned milk(peak), 170g / 1 unit",132.5,132.5,136.66667,135.0,134.75,139.16667,136.66667,135.0,140,160.7626,160.83333,165.0,160.315,177.5,187.5,192.22223,195.11111,193.33333,195.55556,180.0,195.0,195.0,193.0,182.5,196.0,192.0,190.0,192.22223,193.33333,196.0,192.0,188.0,184.0,184,190.0,182.0,186.0,188.0,185.32765,185.55556,180.44444,170.0,179.09091,182.88,192.0
ABUJA,Frozen chicken / 1 unit,1000.0,1002.1,1004.2044,1300.0,1300.0,1350.0,1300.0,1302.73,1305.465733,1438.5863,1300.0,1500.0,1357.245,1700.0,1740.0,1760.0,1750.99,1775.0,1825.0,1795.34,1740.0,1833.3334,1820.0,1800.0,1833.3334,1740.0,1700.0,1760.0,1800.0,1700.0,1700.58,1750.0,1697.2847,1716.66666666667,1700.0,1730.0,1730.865,1700.0,1697.5988,1706.2747,1708.6846,1880.0,1866.6666,1832.5,2030.0
ABUJA,"Gari white,sold loose / 1Kg",130.83333,121.325,148.33417,160.315,161.19225,185.55792,174.645,146.18834,194.05,195.71214,230.9525,230.01,228.95166,227.38374,281.63266,316.40213,318.23,331.90475,326.37668,275.80444,267.6369,226.48215,226.15,221.17216,213.5619,198.19048,186.6124,213.55312,227.97975,209.5238,198.07936,190.93596,185.7619,180.95238095238093,180.56079,198.4127,177.61905,165.36797,167.61905,167.81625,165.74222,132.38095,135.2381,135.23,137.67966
ABUJA,"Gari yellow,sold loose / 1Kg",154.16667,153.91,155.8325,198.42667,199.1105,228.35,195.47874,198.575, ,246.35695,214.29,242.8575,238.7525,278.60126,318.51852,349.20636,350.11,359.78836,334.1392,342.39835,283.7953,274.10715,262.4,245.55257,241.86667,226.7619,222.90475,309.20636,282.1286,243.80952,226.98413,230.95238,211.42857,209.5238095238095,207.98701,226.98413,208.57143,189.22078,188.5238,184.44444,184.34625,143.21428,148.25397,151.9,153.96825
ABUJA,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,425.07,400.0,449.16,462.55,405.8,470.37,476.67,446.67,424.52,471.07,470.03,461.53845,540.0,638.6667,606.6667,600.62964,666.6667,645.3333,650.0,676.6667,620.0,583.3333333333334,640.0,690.0,683.3333,686.6667,666.6667,675.0,651.85223,620.0741,586.6667,593.33,593.9394
ABUJA,Iced Sardine,,,,,,,,,,,,,980.41,1036.365,1030.305,1035.9862,1072.3517,1109.09,1138.64,1133.995,1000.0,1060.7772,1120.9,1119.4164,1269.7692,1338.6296,1292.8262,1271.9697,1298.1818,1286.25,1141.4286,1126.6666,1136.3636,1175,1150.0,1152.7778,1168.4287,1272.7273,1272.2222,1158.1818,1185.0,1120.0,1090.0,1150.1,1095.5555
ABUJA,Irish potato,,,,,,,,,,,,,274.95374,294.16415,297.975,315.77667,311.5218,309.68,295.275,285.845,284.64868,221.46506,229.25,229.35065,238.55072,245.33324,302.64706,295.11365,287.46066,309.99304,297.71564,290.0219,320.0,327.22506128290433,316.31335,310.70996,315.1664,344.7848,329.0672,350.32565,327.659,295.94693,272.70975,273.79,297.18616
ABUJA,Mackerel : frozen,,,,,,,,,,,,,934.215,748.11334,971.215,934.20166,839.07416,818.63,812.3,819.25,810.2382,805.0,825.0,828.0,952.94116,957.1458,962.7273,971.4286,1081.25,916.6667,925.0,1020.1389,1000.0,1000,1106.6666,1325.0,1330.0,1325.0,1315.4873,1297.5,1300.9968,1275.0,1225.8572,1180.0,1200.0
ABUJA,Maize grain white sold loose,,,,,,,,,,,,,138.69,164.79,163.1,173.04,135.84,159.3,175.73,187.2,155.34,159.53,149.53,148.76787,188.41118,162.91188,167.91898,175.73436,176.26692,169.66853,166.42943,154.23645,135.51009,148.57440845966104,150.8867,146.42943,138.11516,143.25172,138.57635,163.30373,162.98111,140.81985,94.4041,133.11,113.63636
ABUJA,Maize grain yellow sold loose,,,,,,,,,,,,,140.8,158.71,158.52,174.02,176.22,185.64,178.85,185.67,155.0,185.91,182.9,176.96579,184.55028,180.25275,184.58183,182.20659,180.6558,171.12415,168.7717,158.67859,140.53712,138.29573934837092,140.9975,134.71994,132.465,137.45657,130.4615,154.49861,156.03555,133.37288,103.44682,112.74,126.867676
ABUJA,Mudfish (aro) fresh / 1Kg,650.0,1077.945,776.39,738.9,844.445,844.445,844.445,800.0,801.68,1081.1022,800.0,888.89,1049.94,888.89,890.8889,888.8889,1000.87,994.44446,1000.0,1033.3334,1029.2858,1102.6786,1118.9,1075.0,1150.0,1244.3182,1260.8466,1235.7142,1165.1786,1225.0,1194.9382,1100.0,1191.6666,1200,1265.909,1416.6666,1483.3334,1375.0,1395.376,1416.6666,1417.594,1375.0,1327.5,1325.0,1330.0
ABUJA,Mudfish : dried / 1Kg,1276.8025,1285.715,1261.905,1547.6324,1611.7225,1428.57,1472.0975,1400.0,1402.94,1382.2191,1428.57,1480.9525,1681.99,2035.715,2071.4285,3333.3333,3385.7144,3571.4285,3478.5715,3375.0,3375.1687,3500.0,3500.5,3550.0,3625.0,3159.0908,3142.0454,2937.6624,2750.0,2818.5898,2500.0,2400.7432,2503.8096,2400,2501.2793,2200.0,2201.54,2203.5215,2250.4128,2175.7576,2177.2805,2150.15,2095.0,2096.676,2050.0
ABUJA,Onion bulb / 1Kg,226.66667,221.4275,250.0,288.39667,295.63333,250.0,242.2775,231.94333,249.89625,242.52513,314.0725,309.52167,279.974,225.925,276.85184,287.22223,232.01465,266.5812,239.17496,161.896,165.2381,142.26614,145.45,145.71428,151.63205,185.69698,205.2381,250.9804,225.2381,220.11905,213.18182,205.82062,231.42857,237.47481684981688,261.8889,205.68152,260.4662,263.33334,227.10085,247.22223,249.53065,211.30298,162.75133,173.01,207.31404
ABUJA,"Palm oil: 1 bottle,specify bottle",,,,,,,,,,,,,405.8,400.0,400.0,397.77,404.07,405.55,426.66,468.33,400.43,406.15,402.05,408.8889,403.33334,528.0,533.3333,562.96295,577.7778,546.6667,553.3333,553.3333,520.0,553.3333333333333,546.6667,553.3333,516.6667,546.6667,540.7407,540.7407,538.51886,500.33334,521.2121,533.33,524.09
ABUJA,Plantain(ripe),,,,,,,,,,,,,285.64,292.76,290.94,302.81,290.46,262.29,288.39,279.49,294.69,262.68,249.95,239.78377,266.0,222.60509,233.06837,239.08784,250.7204,278.28128,306.36752,284.81317,277.91287,270.55093957533,253.45845,298.60806,278.16516,277.61905,201.25185,240.97816,220.365,209.32031,255.38687,301.51,314.45767
ABUJA,Plantain(unripe),,,,,,,,,,,,,180.51,182.8,179.37,206.78,219.3,230.7,213.43,218.09,223.62,231.04,232.8,232.32089,243.14494,185.2531,231.80827,315.64697,281.5735,291.63687,284.73218,267.85013,233.73477,241.85768687309226,238.50974,289.54047,260.29892,284.10257,232.12274,261.21558,253.55273,215.38687,248.07692,271.22,287.9478
ABUJA,Rice Medium Grained / 1Kg,330.0,219.35667,206.9,258.06,294.62332,355.0,370.16,361.82666,376.776,353.79004,387.1,387.1,385.52,387.1,423.5484,420.96774,479.13043,454.8387,444.9587,354.84,339.8925,324.8387,314.75388,310.52917,322.58066,322.58066,350.0,370.96774,389.8925,389.98056,338.7097,322.58066,322.58066,322.5806451612903,322.58066,338.7097,322.58066,322.58066,334.8387,322.58066,325.64517,318.20578,314.8387,322.58,367.83154
ABUJA,Rice agric sold loose / 1Kg,275.34,275.9182,300.0,300.63,301.26132,290.32,290.92966,291.54062,292.15285962225346,288.6432,289.24936,289.85678,295.64,295.20667,295.42334,285.55,290.77,288.16,272.4138,260.23,260.25342,250.85,248.4,232.58064,250.17712,250.40228,250.57756,250.77803,252.0319,253.87645,254.07956,255.543,254.28282,252.47632,256.42764,255.43,255.65988,255.83885,300.3769,300.49704,311.29,280.6085,301.0,298.32,306.66666
ABUJA,Rice local sold loose / 1Kg,166.67,155.0775,203.365,211.26167,257.873,297.29,292.31833,274.19,305.731666666666,297.72546,313.68832,301.0075,299.1475,300.34,297.6983,296.30853,311.61615,292.89407,294.5572,312.66556,302.57736,284.61923,282.67926,271.1672,261.94455,320.17224,326.67966,306.30853,292.57736,295.47632,295.0269,297.64273,294.75806,332.0110604762039,344.09705,295.0269,299.05914,305.44354,327.44437,319.73117,317.65112,314.8387,315.21,282.17,294.3011
ABUJA,"Rice,imported high quality sold loose / 1Kg",337.5,255.2425,256.41415,279.57166,342.1775,439.58334,346.77335,330.10666,429.2387499999995,383.10428,419.88916,420.88,422.70813,389.07974,451.4516,413.6201,527.3326,549.0323,530.32587,488.06668,426.55914,402.72476,398.375,387.39453,353.2258,402.58066,428.3871,435.8423,416.55914,429.67743,415.7957,403.2258,398.3871,389.648093841642,410.32257,428.2335,430.32257,425.73312,427.74194,395.7235,389.17776,345.50723,355.30255,356.71,390.32257
ABUJA,Sweet potato,,,,,,,,,,,,,120.94375,118.7825,127.63,125.89667,121.51926,126.57,129.4,128.945,129.50739,128.8718,116.51,114.88303,142.94685,164.61905,158.04146,163.65404,178.22223,150.5662,147.30107,155.11029,158.08824,175.424242424242,181.35394,139.03226,105.12626,137.2206,115.45922,125.96875,159.51,145.32,138.66855,125.33,145.62537
ABUJA,Tilapia fish (epiya) fresh,,,,,,,,,,,,,984.19,985.2726,1000.0,1000.0,1031.5354,988.89,989.55,995.56,980.55,975.89,955.89,963.1579,1000.0,1092.5927,920.0529,920.881,926.40625,1025.0,1178.7037,1165.5555,1025.0,1143.939393939394,1136.8422,1231.579,1229.1666,1200.0,1200.832,1307.5,1305.1267,1260.0,1198.5,1150.0,1166.6666
ABUJA,Titus:frozen,,,,,,,,,,,,,840.142,950.8162,956.34,938.32916,957.60614,960.79,970.185,944.905,948.5714,1090.3292,1190.0,1180.1914,1000.0,900.0,1014.2857,959.22205,1050.0,1100.0,1100.0,1170.0,1127.0834,1077.7777777777778,1105.1624,1194.8052,1203.7518,1256.6666,1240.525,1272.2703,1257.778,1209.329,1175.0,1120.0,1132.7273
ABUJA,Tomato / 1Kg,226.66667,270.835,200.0,222.76666,281.818,285.1875,256.20416,227.46,263.055,267.47565,221.0375,222.308,226.842,185.17334,248.64435,252.74712,354.89606,438.35498,423.28043,399.73,340.55,335.0528,332.58,328.9855,243.14012,274.35648,248.35667,225.96599,220.0,227.29167,292.70834,255.6734,239.73969,266.875,218.99123,278.92856,233.03572,251.80418,208.46153,277.79733,217.33,202.60614,190.07936,196.69,184.5238
ABUJA,"Vegetable oil:1 bottle,specify bottle",,,,,,,,,,,,,407.21,416.67,436.67,462.22,500.52,514.81,513.33,523.33,517.95,515.58,516.38,516.6667,560.0,533.3333,558.3333,609.2593,589.69696,560.0,553.3333,573.3333,533.3333,553.333333333333,560.0,553.3333,586.6667,588.38544,570.37036,568.3333,555.55334,506.66666,539.3939,533.33,546.6667
ABUJA,Wheat flour: prepacked (golden penny 2kg),,,,,,,,,,,,,674.83,679.16,650.0,586.66,611.37,675.0,627.63,668.75,623.55,656.01,656.21,653.3333,700.0,666.6667,662.5,670.0,691.6667,658.3333,643.3333,681.4286,700.3333,688.888888888889,685.3333,666.6667,635.0,633.3333,640.2754,635.3333,638.42755,666.6667,650.0,650.3856,658.3333
ABUJA,Yam tuber / 1Kg,157.11667,192.945,124.17333,133.30833,136.68375,176.07,158.705,200.0025,156.2475,158.59758,155.715,158.22,152.78833,145.195,180.42328,198.5966,222.72313,249.65942,278.19696,284.19287,264.2156,220.03752,188.95,187.69092,238.83296,335.7843,318.33334,350.5291,338.35165,322.6282,303.24646,321.585,278.99664,285.116699081091,204.44125,321.0179,287.31677,302.19513,300.43616,370.8769,366.36334,320.41043,305.10672,258.6,208.2979
ADAMAWA,Agric eggs medium size / 1 Dozen,258.0,300.0,336.0,319.7619,420.5,323.5,288.0,315.0,348,335.39948,345.0,350.21,343.665,413.33334,420.0,495.0,499.0,514.0,450.0,470.0,470.0,450.66666,465.0,435.9091,452.5,487.14285,487.14285,464.34784,498.18182,470.0,412.72726,437.5,475.3846,452.5,457.27274,450.0,419.0909,440.0,475.0,467.5,472.0,495.0,468.18182,472.5,461.53845
ADAMAWA,Agric eggs(medium size price of one) / 1 Piece,32.083332,30.0,32.708332,45.276787,32.375,35.0,32.8125,30.833334,31.5833333333333,48.31972,39.285713,40.6,40.36,38.660713,37.77778,42.5,43.333332,47.0,40.55,65.25,65.29568,41.785713,41.5,40.727272,38.46154,38.0,38.0,39.285713,35.615383,35.5,35.692307,36.923077,40.0,38.46153846153846,40.416668,45.76923,39.23077,42.0,45.75,42.5,45.0,39.23077,38.0,40.83,42.307693
ADAMAWA,"Beans brown,sold loose / 1Kg",242.33333,197.978,206.35187,224.02687,212.13374,230.11917,246.5956,234.50958,198.432833333333,226.86009,338.36,331.1,321.0,233.83884,298.8115,310.47992,311.62323,320.96338,316.2933,378.94385,381.08484,297.7826,267.8,257.44876,254.7285,281.16162,245.59428,261.57425,257.3892,269.88464,285.6572,269.42804,295.72015,274.728495433717,295.0546,310.89224,295.69836,280.82797,289.19525,312.9345,304.39557,303.9724,295.1249,259.84,266.54535
ADAMAWA,Beans:white black eye. sold loose / 1Kg,226.24374,164.68834,197.22229,218.58812,183.322,224.41583,229.15968,225.94417,247.67433333333253,250.17593,256.658,255.03,233.823,207.68,257.80875,315.22452,316.77255,325.57306,321.17282,393.74222,357.2722,273.56546,250.22,249.07875,260.1696,267.37674,275.09277,247.54372,277.87332,248.41934,255.55649,245.5775,262.8665,260.1695780458278,287.14468,260.6006,252.63396,234.88216,245.64253,282.82828,290.0,284.94815,264.29712,234.62,237.0804
ADAMAWA,Beef Bone in / 1Kg,841.16,723.339,784.8835,785.0,785.1165,861.3005,869.8962,855.555,865.13825,904.9551,971.025,988.23,971.195,987.89,984.9016,997.619,1108.1818,1118.0,1113.091,984.2675,1100.0,1070.0,1092.0,1033.3094,1045.8334,935.0,897.5,916.3181,916.26984,909.127,895.2851,920.0,907.1429,982.5988366361037,926.3889,933.9912,907.5833,904.2415,1035.1852,1095.7142,1100.0,1074.0543,1048.3334,998.8,1029.6941
ADAMAWA,"Beef,boneless / 1Kg",817.5,1173.8387,785.65015,944.2167,884.175,884.234,867.13,843.9125,928.8139999999995,929.0,929.186,861.905,954.49,925.371,1026.4971,1346.2963,1492.4658,1545.5962,1519.031,1434.6866,1435.6909,1404.085,1392.11,1237.2827,1282.5989,1249.7836,1149.7836,1113.3644,1174.2267,1133.596,1115.6401,1100.0,1182.1428,1195.83333333333,1137.5,1149.1072,1143.4745,1152.1367,1139.4875,1150.8533,1200.0,1145.8334,1121.8597,1145.45,1189.8213
ADAMAWA,Bread sliced 500g / 1 loaf,225.0,250.0,278.33334,216.66667,200.0,280.0,300.0,210.0,265,287.28085,280.0,243.0,245.295,300.0,305.0,307.0,310.0,370.0,340.0,325.0,325.2275,325.75,300.0,300.33334,310.0,323.33334,233.33333,238.75,267.14285,263.33334,284.2857,300.7143,292.85715,280,312.22223,284.2857,261.42856,282.0,281.5,275.0,285.7143,275.0,290.0,270.0,265.0
ADAMAWA,Bread unsliced 500g / 1 loaf,220.0,250.0,184.375,190.0,186.66667,287.5,300.0,200.0,250,242.91011,250.0,257.08987,234.12666,243.75,245.0,255.0,258.0,270.0,264.0,285.0,285.1995,285.5,265.3,256.36365,265.0,289.0909,259.0909,250.66667,240.0,232.0,220.0,254.44444,254.44444,235,253.84616,256.25,246.25,260.0,262.22223,260.0,260.0,266.66666,265.55554,256.25,253.75
ADAMAWA,Broken Rice (Ofada) / 1Kg,160.51167,139.6075,183.4065,206.55,207.085,298.88583,228.88333,230.0,231.116666666667,232.23334,275.24,280.25,294.095,302.0,336.48145,435.2564,458.86792,496.06705,477.4675,352.38,352.62668,350.45,350.45,342.1528,349.66333,381.87228,373.12228,343.65442,366.86868,339.8617,358.8889,347.32025,339.64636,349.663315451851,361.94537,341.41415,305.68628,326.64706,328.41373,328.67645,340.0,319.1358,327.77777,318.59,324.21933
ADAMAWA,Catfish (obokun) fresh,,,,,,,,,,,,,857.995,839.98,814.29,816.0,817.71,819.42,800.0,855.0,845.595,869.56525,850.69,766.6667,851.79486,1000.0,1000.0,1000.7,1000.0,980.6349,950.84,1075.0,1075.86,971.794871794872,1006.25,1020.17,950.0,1003.8187,1025.0,1032.175,1100.0,1055.3334,1000.0,1200.36,1220.0769
ADAMAWA,Catfish :dried,,,,,,,,,,,,,1895.0,2000.0,1947.01,1777.78,1729.9492,1785.185,1774.51,1766.67,1748.3367,1750.0,1750.0,1700.0,1773.3334,1733.3334,1633.3334,1502.174,1433.3334,1423.5879,1400.0,1350.0,1410.4481,1473.3333333333335,1306.3959,1280.47,1300.0,1315.0,1321.7428,1330.995,1366.665,1404.762,1396.03,1366.66,1396.0283
ADAMAWA,Catfish Smoked,,,,,,,,,,,,,1324.13,1436.84,1442.98,1449.12,1455.26,1461.4,1467.54,1450.0,1434.05,1450.0,1450.0,1425.55,1400.0,1500.0,1520.0,1400.0,1401.12,1388.3257,1311.1111,1250.0,1300.0,1250,1200.0,1209.543,1225.8644,1266.8555,1280.4137,1290.657,1300.0,1378.29,1350.0,1350.81,1335.4839
ADAMAWA,Chicken Feet / 1Kg,471.73,472.82,473.91,475.0,476.09,477.18,478.27,479.36,501.55000000000007,502.0,500.0,501.55,503.1,550.12,526.61,650.0,655.22,662.61,658.915,650.0,650.52,655.52,650.25,650.0,660.0,650.0,600.0,550.0,510.0,508.0,533.3333,533.70667,534.08026,560,500.0,510.0,500.0,522.39,525.38654,525.8069,526.1749,500.0,489.55,489.94165,495.0
ADAMAWA,Chicken Wings / 1Kg,460.14,467.5,474.86,475.0,475.14,475.28,475.0,461.56644,468.94925000000006,469.0,469.05075,469.1015,469.15225,500.33,484.74112,566.6667,566.98,566.8233,566.9017,675.0,675.54,680.0,675.8,670.0,675.0,680.0,600.0,642.5,650.0,655.7424,673.3333,673.8047,674.2763,675,680.53174,651.6667,650.7433,666.8873,670.15326,685.743,686.22296,622.0,600.03,600.51,550.0
ADAMAWA,Dried Fish Sardine,,,,,,,,,,,,,1760.855,1700.0,1750.0,1751.705,1753.4119,1755.1206,1756.8313,1740.0,1650.0,1685.0,1685.0,1570.6299,1746.6666,1950.0,1950.0,1796.5297,1883.4783,1843.4783,1800.0,1751.1237,1752.3495,1746.6666666666667,1800.0,1900.0,1872.2222,1808.23,1850.0,1878.376,1900.0,1882.5,1850.0,1800.0,1836.6666
ADAMAWA,Evaporated tinned milk carnation 170g / 1 unit,122.76,125.0,120.0,133.33333,191.66667,126.25,130.0,127.5,135,130.15242,123.75,123.85,123.935,130.0,136.66667,145.0,150.0,175.0,178.57143,176.25,180.0,180.0,181.45,166.66667,176.25,170.0,150.0,153.09091,158.33333,155.0,160.0,150.0,148.25,176.25,172.0,185.0,182.0,170.0,168.0,168.1008,165.0,140.0,147.3,150.5,162.0
ADAMAWA,"Evaporated tinned milk(peak), 170g / 1 unit",138.33333,137.0,142.25,145.42857,140.5,145.0,148.125,147.91667,142.7777777777775,149.10985,144.66667,146.33333,144.11,146.0,150.0,193.0,195.45454,197.83333,189.64285,183.88889,200.0,196.0,196.85,185.55556,194.61539,189.33333,189.33333,188.63637,181.53847,181.66667,186.15384,176.66667,174.61539,184.6153846153846,190.63637,191.53847,190.76923,185.0,184.54546,181.81818,180.77,186.15384,193.63637,200.66,190.0
ADAMAWA,Frozen chicken / 1 unit,1100.0,1150.0,1150.67,1151.0,1152.01,1152.0,1153.35,1154.802,1154.69,1155.36,1156.03,1157.0,1157.37,1800.0,1633.3334,1533.3334,1542.5,1700.0,1621.25,1564.0,1565.2512,1650.0,1650.0,1645.55,1625.0,1533.3334,1323.3334,1340.0,1300.0,1320.0,1322.53,1350.0,1385.0,1405,1357.0,1400.05,1415.8643,1403.3334,1425.8457,1450.6353,1500.0,1570.0,1590.0,1600.0,1784.03
ADAMAWA,"Gari white,sold loose / 1Kg",134.3875,154.213,173.06813,183.84991,224.53226,152.9885,160.25917,167.62334,158.75749999999948,221.60193,248.07683,250.23,224.125,244.02817,260.48956,326.6964,328.0078,368.89987,348.45386,382.02112,382.32672,385.32672,347.4,346.1436,340.83386,298.24243,285.4603,284.13687,247.6914,224.49323,203.33742,208.29231,205.54478,209.833858867365,214.28954,190.295,190.17145,204.7231,212.82321,196.01399,220.0,147.04913,150.0,183.85,194.54044
ADAMAWA,"Gari yellow,sold loose / 1Kg",192.31,179.71,186.44917,196.51,241.37862,182.565,174.52792,177.95125, ,222.17215,294.44666,300.05,256.20624,247.54916,260.536,367.15887,368.0565,408.92206,388.48926,409.6123,409.94,429.94,397.8,386.77985,349.24295,320.71255,329.9215,337.23407,355.52863,335.29095,305.83334,304.685,297.6018,279.242957652569,270.21036,219.83333,200.01463,221.64366,223.97969,202.91026,210.0,131.78261,140.0,179.73,183.55553
ADAMAWA,"Groundnut oil: 1 bottle, specify bottle",,,,,,,,,,,,,521.06,538.89,580.32,608.89,587.14,602.5,551.28,555.38,541.99,603.4,588.21,558.6667,492.22223,657.7778,657.7778,625.07935,592.8205,591.51514,605.12823,588.46155,605.30304,592.222222222222,530.2564,635.89746,615.8205,626.6667,605.8555,581.6667,564.1031,488.0,493.33334,520.12,564.44446
ADAMAWA,Iced Sardine,,,,,,,,,,,,,856.99,991.6675,923.08,993.65,903.9814,946.43,992.68,990.0,950.55,950.28,950.28,950.34204,977.19135,942.392,942.392,961.9915,933.913,921.73914,1050.0,976.8656,950.0,977.1913190054784,995.3541,947.15063,917.4603,926.97015,893.3333,910.2537,890.0,852.5,850.0,890.74,929.41174
ADAMAWA,Irish potato,,,,,,,,,,,,,194.31833,197.06833,189.36,183.24834,208.12477,201.225,206.2,205.915,263.1579,250.0,250.0,250.53642,247.62685,250.0,262.85236,283.3825,282.02426,270.93777,210.56401,196.14943,207.21805,217.626851026314,265.83334,297.23068,284.23788,293.81924,286.80554,295.07056,300.0,289.69186,254.87534,283.62,274.56573
ADAMAWA,Mackerel : frozen,,,,,,,,,,,,,884.75836,883.04254,881.3267,750.0,792.1307,800.0,796.3,792.6,783.8814,785.0,770.58,765.78,783.0769,929.53845,900.0,900.63,901.44055,905.5869,910.35,914.90173,915.72516,923.0769230769231,900.0,935.123,941.53845,918.2878,907.6743,913.12036,913.9422,857.1429,900.03,900.57,925.0
ADAMAWA,Maize grain white sold loose,,,,,,,,,,,,,131.13,148.69,145.83,142.33,137.17,132.48,153.01,149.18,139.4,132.67,132.2,129.2485,128.81126,132.67574,132.67574,121.527405,142.82002,140.24658,120.61564,122.48771,109.74998,118.81126576504728,99.71515,110.61564,90.990036,94.48522,88.000336,100.0,89.11077,80.07384,86.01618,83.52,82.54079
ADAMAWA,Maize grain yellow sold loose,,,,,,,,,,,,,129.92,133.98,148.23,138.93,144.89,132.45,130.37,148.45,133.44,132.64,132.25,132.0787,148.4598,145.0,130.2857,128.0514,139.15425,120.635345,120.15022,109.197395,99.777725,108.45978642043042,107.21014,110.15022,90.51662,89.40462,87.6431,79.5477,92.15455,78.34119,85.07015,80.6,81.63768
ADAMAWA,Mudfish (aro) fresh / 1Kg,638.89,659.91,756.9125,611.4575,861.9925,837.56934,884.38336,846.86334,832.1975,749.2619,800.65,830.0,850.65,785.8075,927.4024,964.2528,985.9914,1000.0,992.99567,1026.9867,1027.6029,1027.6029,1027.6029,1023.8095,1084.2175,1158.1807,988.1807,943.19727,1095.8645,1170.0403,1075.3253,1000.0,1087.5,984.217550884218,860.2941,875.8258,858.9011,832.81775,908.6944,923.6111,950.0,916.479,887.9909,874.65,875.60223
ADAMAWA,Mudfish : dried / 1Kg,2116.6675,2142.2424,1451.1757,1597.1417,1814.0536,2414.9717,1796.5386,1658.68,2072.623,1610.7983,2100.21,2200.23,1848.1967,1409.0074,1876.9481,2532.4075,2584.6406,2585.551,2585.0957,1993.278,2000.0,2200.0,2200.0,2121.9592,2219.7422,2250.0,2250.0,2189.2856,2179.9265,2171.9338,2084.8213,1992.9575,1952.9412,1919.74213659917,1975.0,1889.5297,1906.3462,1891.8767,1858.368,1908.5962,1950.0,1908.6327,1895.0168,1857.52,1860.1102
